model,target,location,season,disease,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,relative_skill,scaled_rel_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden,omega
Baseline,wk inc hosp,la,2022-2023,COVID-19,0.6545225984379386,0.6236682375847165,0.01684957120907149,0.01400478964415063,0.33217391304347826,-0.01616161616161618,0.3863155284999992,1.9916538359267184,1,4624047,107.01035949,12444.642857142857,134,14755,0.01415475661120958,0.0061164414506906,5.259472738201257e-5,0.00488449700326819,4.4359376376681706e-5,13.553123652944398
Baseline,wk inc hosp,la,2022-2023,Influenza,0.43457361009714823,0.1684991080190316,0.1457362564190836,0.12033824565903302,-0.10362771739130434,-3.125000000000055e-4,0.4902246429529251,1.2113955835729189,1,4624047,107.01035949,12444.642857142857,134,3118,0.00939812268554251,0.00406104242774512,3.49205368997565e-5,0.00324308664251603,1.3937575692660303e-4,16.072479148849183
Baseline,wk inc hosp,la,2023-2024,COVID-19,0.6951602609664065,0.6646312177838632,0.01358075053133976,0.01694829265120349,0.34416791604197905,0.00862068965517237,0.42465138318125606,2.197043777425536,1,4624047,107.01035949,12244.53431372549,132,6538,0.01503358986114125,0.00649619592233374,5.6773107343671515e-5,0.00526636561338186,1.0632613352193432e-4,13.985574779768084
Baseline,wk inc hosp,la,2023-2024,Influenza,0.3605571506890693,0.10163001221339,0.13741308086546108,0.12151405761021812,-0.20537549407114625,-0.0079090909090909,0.4980570930412628,1.2536060351462524,1,4624047,107.01035949,12244.53431372549,132,3162,0.00779743697866975,0.00336936678287453,2.9446375129587684e-5,0.00273149356582628,1.1402819439882012e-4,17.786816444468613
Baseline,wk inc hosp,ma,2022-2023,COVID-19,0.45351307577630734,0.4068877108207615,0.02034595275694306,0.02627941219860282,0.24104523495827845,0.02626262626262624,0.3420571604589096,1.8955224617336992,1,6984723,895.36953013,16201.337912087913,71,27839,0.00649292857821716,5.065093913911289e-4,2.7992322500596607e-5,0.00638750810952545,1.629056631977827e-5,15.849850416143186
Baseline,wk inc hosp,ma,2022-2023,Influenza,0.6721046465634464,0.29551864785357557,0.1966605768096525,0.17992542190021835,-0.03501358695652174,-0.02976562500000001,0.7138548040007042,1.5355808708579526,1,6984723,895.36953013,16201.337912087913,71,5021,0.00962249535970784,7.50644983938489e-4,4.148451505736358e-5,0.00946626262765417,1.33858722677444e-4,29.39294179369639
Baseline,wk inc hosp,ma,2023-2024,COVID-19,0.484032727604593,0.42066562213749287,0.02716427697427949,0.03620282849282065,0.21898050974512745,0.01034482758620689,0.39828563895022034,1.6018849670550006,1,6984723,895.36953013,16294.848039215687,71,13583,0.00692987721352146,5.405954874679682e-4,2.970464814643897e-5,0.00681736236062807,3.563518571777906e-5,16.255603506926054
Baseline,wk inc hosp,ma,2023-2024,Influenza,0.4103517007650193,0.12015220116461016,0.2027664638390403,0.08743303576136888,-0.19154150197628456,-0.09445454545454544,0.5486564842012933,1.1456927391211469,1,6984723,895.36953013,16294.848039215687,71,7142,0.00587498889741252,4.5830429443521463e-4,2.5182910560285935e-5,0.00577960141922562,5.745613284304387e-5,22.440800757634662
Baseline,wk inc hosp,md,2022-2023,COVID-19,0.6000398218654897,0.5584254410647964,0.02862579426222141,0.0129885865384718,0.2981379007465964,-0.0585858585858586,0.4361594831906564,1.9773849568581188,1,6165129,634.8490376,10198.217032967032,48,16002,0.00973280237713581,9.4516930219174e-4,5.883771838996804e-5,0.0125008296221977,3.749780164138793e-5,12.739062194720695
Baseline,wk inc hosp,md,2022-2023,Influenza,0.5065750888282391,0.22288093124329128,0.1517725082524342,0.13192164933251355,-0.08290760869565218,0.06367187499999999,0.576663919414937,1.2876285373202527,1,6165129,634.8490376,10198.217032967032,48,3305,0.00821678003539324,7.979457458789083e-4,4.9672907253363095e-5,0.01055364768392164,1.5327536727026902e-4,20.508688468235025
Baseline,wk inc hosp,md,2023-2024,COVID-19,0.5610172054230569,0.52442213021471,0.01344718218231741,0.02314789302602947,0.3123088455772114,0.02413793103448274,0.35405388718032843,1.962977114600927,1,6165129,634.8490376,9948.401960784313,47,8621,0.009099845362896,8.837017498584248e-4,5.6392695795217685e-5,0.01193653628559695,6.50756531055628e-5,12.32431427593459
Baseline,wk inc hosp,md,2023-2024,Influenza,0.4494372569837019,0.141219828395315,0.18295168854022864,0.1252657400481583,-0.18877470355731227,-0.03418181818181818,0.6560233268447908,1.1731428063312777,1,6165129,634.8490376,9948.401960784313,47,3111,0.0072899895036049,7.079435115516067e-4,4.5176829279249304e-5,0.00956249482944046,1.4446713499958276e-4,22.539049583372726
Baseline,wk inc hosp,me,2022-2023,COVID-19,0.5231550638935056,0.4822543325285637,0.01196397893474277,0.02893675243019913,0.34095740008783487,0.03838383838383836,0.4490015095985964,1.636324374067352,1,1372247,44.488287401,2839.0686813186812,33,3687,0.0381239721342809,0.01175938869433185,1.842699570235519e-4,0.01585318375434865,1.4189179926593588e-4,13.400484181639493
Baseline,wk inc hosp,me,2022-2023,Influenza,0.6961587425312383,0.22582846150003025,0.24734392830678972,0.2229863527244184,-0.04622282608695653,-0.04796875,1.0713912938412673,1.15840802193269,1,1372247,44.488287401,2839.0686813186812,33,1171,0.05073130001604947,0.01564813534529518,2.4520672821761e-4,0.02109571947064358,5.944993531436706e-4,19.66492816427834
Baseline,wk inc hosp,me,2023-2024,COVID-19,0.5920973008043764,0.4865366378196537,0.01014333510581743,0.09541732787890526,0.29469265367316344,0.09189655172413792,0.5925619626606886,1.3905190910547875,1,1372247,44.488287401,2883.75,33,1815,0.04314801204188287,0.01330906032564129,2.0532199421044697e-4,0.01794234244861746,3.262244081566812e-4,14.74574985963063
Baseline,wk inc hosp,me,2023-2024,Influenza,0.3952649882893417,0.1493557874014431,0.14380719310602927,0.10210200778186929,-0.08640316205533598,0.03172727272727274,0.6171925498769038,1.0489046937816155,1,1372247,44.488287401,2883.75,33,878,0.02880421588018349,0.00888469777958809,1.3706631583505562e-4,0.01197772691785883,4.5018791376918185e-4,12.022361834456374
Baseline,wk inc hosp,mi,2022-2023,COVID-19,0.5733324289358417,0.5441965179176174,0.01211726941408471,0.01701864160413967,0.3238296003513395,0.02626262626262624,0.35240508466464565,2.2337967322390737,1,10050811,177.55193594,21036.129120879123,140,29671,0.0057043399675493,0.00322909702955639,2.7254654392037764e-5,0.00409523163525601,1.932298975214323e-5,14.244130505437347
Baseline,wk inc hosp,mi,2022-2023,Influenza,0.6605883291800047,0.27175623522355513,0.2029107689234617,0.18592132503298783,-0.0825679347826087,-0.063515625,0.7352194645624496,1.4046338216037644,1,10050811,177.55193594,21036.129120879123,140,6946,0.00657248782391793,0.00372053577271743,3.1402561059788644e-5,0.00471848806557146,9.510341623668366e-5,27.218081783051506
Baseline,wk inc hosp,mi,2023-2024,COVID-19,0.5485348817485616,0.5043886242896194,0.0173263862427341,0.02681987121620807,0.2886956521739131,0.0129310344827586,0.34211625672633256,1.785669158140457,1,10050811,177.55193594,21480.151960784315,140,18269,0.00545761811408613,0.0030894334034968,2.5536825007104497e-5,0.00391810629820401,3.0025446480297857e-5,19.28520241365922
Baseline,wk inc hosp,mi,2023-2024,Influenza,0.4207410971297949,0.12270744658939764,0.20027899888463577,0.09775465165576148,-0.23581027667984192,-0.19945454545454544,0.5673488709378007,1.2016418448575992,1,10050811,177.55193594,21480.151960784315,140,9724,0.00418614077142426,0.00236967901759165,1.9587435782480943e-5,0.0030052935509271,4.3268315212854265e-5,19.350458585032946
Baseline,wk inc hosp,mn,2022-2023,COVID-19,0.5499009534790277,0.5170637969044259,0.01761657681407735,0.01522057976052441,0.32141414141414143,-0.0378787878787879,0.39197583887824095,1.7569859587907144,1,5707390,71.677007309,9284.412087912087,125,14336,0.00963489359372721,0.00767192959254564,5.922840867813003e-5,0.00439920762783222,3.835804642013307e-5,12.918526507679351
Baseline,wk inc hosp,mn,2022-2023,Influenza,0.6774413645341244,0.2829390375399873,0.21327813731002437,0.1812241896841127,-0.04724184782608696,0.04953125,0.8582610819128018,1.3096798360970645,1,5707390,71.677007309,9284.412087912087,125,2671,0.01186954745573939,0.00945130649238284,7.296545630671914e-5,0.00541953091627299,2.536283656061866e-4,25.134833359295172
Baseline,wk inc hosp,mn,2023-2024,COVID-19,0.554487995959119,0.5099297071002223,0.01659076117067842,0.02796752768821824,0.2886956521739131,0.00172413793103446,0.39792001479016115,1.7758210665142178,1,5707390,71.677007309,9393.073529411764,125,8186,0.00971526382390407,0.00773592560259551,5.90315826042345e-5,0.00443590396767295,6.773613437076949e-5,13.683697761731183
Baseline,wk inc hosp,mn,2023-2024,Influenza,0.34380621047264764,0.1299989223585543,0.14591101455730607,0.0678962735567873,-0.1306719367588933,-0.10527272727272728,0.5073861891298157,1.2167625894377885,1,5707390,71.677007309,9393.073529411764,125,2841,0.00602387799804547,0.00479660386754844,3.6602099344385555e-5,0.00275044968378118,1.210159135771375e-4,13.607679476773027
Baseline,wk inc hosp,mo,2022-2023,COVID-19,0.6079657957953297,0.5744126636528715,0.01924261119651909,0.01431052094593919,0.31833992094861663,-0.03232323232323235,0.3690497596175409,2.189790645276878,1,6168187,89.723503599,14641.417582417582,111,20652,0.0098564747760619,0.00677599259289408,4.152369757730404e-5,0.00547716933148945,2.9438591700335547e-5,13.541523650796062
Baseline,wk inc hosp,mo,2022-2023,Influenza,0.6081510626927269,0.2231069415057883,0.2120587348648653,0.17298538632207333,-0.08392663043478261,0.08843749999999999,0.6680542033660712,1.403322775664254,1,6168187,89.723503599,14641.417582417582,111,6084,0.0098594783636217,0.00677805745761699,4.153635119478024e-5,0.00547883840263717,9.995908328282822e-5,27.159152339873483
Baseline,wk inc hosp,mo,2023-2024,COVID-19,0.5782629071868862,0.5350037959878249,0.02186736879543691,0.02139174240362452,0.2898200899550225,-0.00258620689655173,0.3867633439321628,1.8024964279509403,1,6168187,89.723503599,14495.421568627453,110,12357,0.00937492503367498,0.00644494345396172,3.989279680133104e-5,0.00525693551988078,4.6796383198744536e-5,15.595436606003831
Baseline,wk inc hosp,mo,2023-2024,Influenza,0.35853815134888495,0.11356620514897592,0.14570126176025253,0.09927068443965648,-0.18442687747035577,-0.1376363636363636,0.4885528086575556,1.1625432047160713,1,6168187,89.723503599,14495.421568627453,110,5759,0.0058126991180534,0.00399603378119622,2.473457909805615e-5,0.00325943773953531,6.225701534101146e-5,17.023602971813744
Baseline,wk inc hosp,ms,2022-2023,COVID-19,0.6594243163144157,0.610655329088921,0.02933665626872551,0.01943233095676918,0.3211945542380325,-0.02929292929292932,0.5732659730458962,1.585340277928062,1,2949965,62.866946395,7953.178571428572,100,6530,0.02235363186730743,0.01048920544305078,8.291330445959898e-5,0.00659424316314415,1.009838156683638e-4,15.654303780002177
Baseline,wk inc hosp,ms,2022-2023,Influenza,0.37442596730326977,0.16710278637354925,0.08908846894498847,0.11823471198473204,-0.05335597826086957,0.091484375,0.4441888320812342,1.179543733715741,1,2949965,62.866946395,7953.178571428572,100,3164,0.01269255626094783,0.00595584784650919,4.7078782896737394e-5,0.00374425967303269,1.1833943340811308e-4,13.582417488604614
Baseline,wk inc hosp,ms,2023-2024,COVID-19,0.6462351194542704,0.6095791230911286,0.01228777282551309,0.0243682235376287,0.3426686656671664,0.00948275862068962,0.4707612590092776,1.6903412383153191,1,2949965,62.866946395,7701.671568627451,97,3315,0.02190653514378205,0.01027941003200479,8.390842347610504e-5,0.00666221772633268,1.9494272080068488e-4,14.595200382913742
Baseline,wk inc hosp,ms,2023-2024,Influenza,0.3472741106736898,0.1092070580312414,0.12386737375948675,0.11419967888296163,-0.14727272727272728,0.09936363636363636,0.46782906124201407,1.2115964799472958,1,2949965,62.866946395,7701.671568627451,97,2603,0.01177214342114871,0.00552395385154748,4.509074524656458e-5,0.00358014547086278,1.3341302753503258e-4,14.604150246456637
Baseline,wk inc hosp,mt,2022-2023,COVID-19,0.5917024621757734,0.5559874353949243,0.02061100772024059,0.01510401906060842,0.3569872639437857,-0.0166666666666667,0.540101550711417,1.6605677223582205,1,1104271,7.5868654853,2608.3241758241757,59,3667,0.05358308442182882,0.07799037208742292,2.2685158066627505e-4,0.0100288552911148,1.6135872979977458e-4,9.840191574620604
Baseline,wk inc hosp,mt,2022-2023,Influenza,0.5693100936633207,0.2349967544788208,0.1505166940135166,0.18379664517098335,0.01763586956521739,0.03609374999999999,0.825946827885885,1.1538773005199034,1,1104271,7.5868654853,2608.3241758241757,59,679,0.05155528793777259,0.07503890701191325,2.1826661691061875e-4,0.00964932362141221,8.384537461904577e-4,14.928354869189187
Baseline,wk inc hosp,mt,2023-2024,COVID-19,0.6030540775288772,0.568244559452717,0.01017237718506951,0.02463714089109066,0.3572863568215892,0.03448275862068962,0.4767622695463425,1.645063798460347,1,1104271,7.5868654853,2619.299019607843,59,1865,0.05461105811244497,0.07948659149121994,2.3023491133103443e-4,0.0102212555513369,3.2335339277687783e-4,10.990565408309527
Baseline,wk inc hosp,mt,2023-2024,Influenza,0.5212371860675236,0.14437869616663482,0.20388973379326092,0.17296875610762785,-0.12671936758893282,-0.04736363636363636,0.8064011748728577,1.0918025493109502,1,1104271,7.5868654853,2619.299019607843,59,1096,0.0472019265259636,0.06870257382017006,1.9899873293029456e-4,0.00883452857741565,4.755813741492003e-4,11.471279737480678
Baseline,wk inc hosp,nc,2022-2023,COVID-19,0.6320861108159544,0.5760295481565099,0.03011972047661903,0.02593684218282552,0.2750812472551603,0.01424242424242423,0.42043950128143465,1.979795312944376,1,10551162,216.99971703,20677.42032967033,107,26549,0.00599067771697519,0.00291284301872416,3.056890563417937e-5,0.00590734683005564,2.380828320524142e-5,18.225319035010767
Baseline,wk inc hosp,nc,2022-2023,Influenza,0.5269998167095468,0.2596344814902738,0.1111577124764486,0.1562076227428244,-0.03875,0.130625,0.5639818454474153,1.3194339648411948,1,10551162,216.99971703,20677.42032967033,107,4785,0.00499470879804088,0.00242857375079751,2.5486729403732583e-5,0.00492523193186492,1.1013580286510905e-4,20.61671789886922
Baseline,wk inc hosp,nc,2023-2024,COVID-19,0.5624800168031207,0.5325346053055687,0.01461023134101853,0.0153351801565334,0.3096851574212894,0.00689655172413791,0.3191023883337845,2.152111652198092,1,10551162,216.99971703,20664.225490196077,107,14797,0.00533097697488789,0.00259207719024517,2.7219990271108073e-5,0.00525682258694505,3.801311190127192e-5,16.488700720950757
Baseline,wk inc hosp,nc,2023-2024,Influenza,0.5007928805106947,0.13550604609216924,0.19363857864048495,0.17164825577804055,-0.20063241106719368,0.07854545454545454,0.6640945214550297,1.2628380394607202,1,10551162,216.99971703,20664.225490196077,107,6519,0.00474632917692567,0.00230780430207409,2.42347762198148e-5,0.00468030729449247,7.682050629094873e-5,25.69672868299353
Baseline,wk inc hosp,nd,2022-2023,COVID-19,0.5392077568382898,0.5144093150766282,0.02002033263746483,0.00477810912419675,0.37521299956082566,-0.06515151515151518,0.43015277823460457,1.7873916649537216,1,774948,11.231803902,1982.010989010989,45,2148,0.06957986301510422,0.04800722675920966,2.7205084120514e-4,0.01198239459640644,2.5102781975711816e-4,12.760518625524519
Baseline,wk inc hosp,nd,2022-2023,Influenza,0.5321835462184697,0.20172744314172616,0.1775565317756031,0.15289957130114046,-0.06184782608695653,-0.024609375,0.8499101310340942,1.0431889360685744,1,774948,11.231803902,1982.010989010989,45,704,0.06867345244048242,0.04738184096356117,2.685068595326134e-4,0.0118263010270771,7.559425372421446e-4,11.991376946988163
Baseline,wk inc hosp,nd,2023-2024,COVID-19,0.5697258034508788,0.5180788602281088,0.01809817726683003,0.03354876595593997,0.3392953523238381,0.00775862068965514,0.5942808364545547,1.430390075087053,1,774948,11.231803902,1975.7745098039215,44,1464,0.07351793971348772,0.05072433675141266,2.8835568058189955e-4,0.01294831371479269,3.891569695702723e-4,14.41201675338386
Baseline,wk inc hosp,nd,2023-2024,Influenza,0.34996683645879234,0.12387056733308648,0.1681571159012811,0.05793915322442475,-0.06347826086956522,-0.093545454545454515,0.5713734623685472,0.9738340636423748,1,774948,11.231803902,1975.7745098039215,44,616,0.04516004124906346,0.03115856005966016,1.771289358791877e-4,0.00795379173769982,5.681279812642733e-4,10.812027132950474
Baseline,wk inc hosp,ne,2022-2023,COVID-19,0.5756351234766963,0.5256773714245465,0.02706656908629237,0.02289118296585748,0.3187790953008344,-0.02626262626262628,0.550437447302077,1.587733136556715,1,1963692,25.56296437,4707.791208791209,92,5069,0.02931392109743769,0.02251832436742923,1.2227286596775362e-4,0.00625690351605104,1.1355989810153805e-4,10.843878885295688
Baseline,wk inc hosp,ne,2022-2023,Influenza,0.5600422820783629,0.2602065802726827,0.0997625229660702,0.2000731788396101,-0.01327445652173913,-0.00148437500000001,0.7213463334226534,1.295680926445934,1,1963692,25.56296437,4707.791208791209,92,1242,0.02851986370970411,0.0219083465427669,1.1896073067823278e-4,0.00608741610954742,4.509197118183276e-4,13.532456462464815
Baseline,wk inc hosp,ne,2023-2024,COVID-19,0.5876904549170026,0.5147746490953679,0.036946326549731,0.03596947927190375,0.26733133433283357,-0.01724137931034483,0.5802371149585144,1.4489483588916146,1,1963692,25.56296437,4858.303921568628,92,3471,0.02992783261921943,0.02298991800836291,1.2096617758060135e-4,0.00638793972735872,1.6931444970239197e-4,12.353806235796982
